# Residuals     
# Time          	p               	sigmaxx         	sigmaxy         	sigmayy         	sigmazz         
20.15           	1.49738789e-01	2.79735018e-05	4.36470757e-05	2.47256320e-04	0.00000000e+00
20.155          	1.79513476e-01	2.79850812e-05	4.36258487e-05	2.05178705e-04	0.00000000e+00
20.16           	2.77262024e-01	2.79931260e-05	4.35990464e-05	1.91538162e-04	0.00000000e+00
20.165          	2.87135036e-01	2.79957812e-05	4.35645244e-05	2.43174789e-04	0.00000000e+00
20.17           	1.12441503e-01	2.79970015e-05	4.35269899e-05	2.23517867e-04	0.00000000e+00
20.175          	1.42028951e-01	2.80041048e-05	4.34984683e-05	2.62836007e-04	0.00000000e+00
20.18           	1.28860570e-01	2.80139409e-05	4.34743422e-05	2.06043361e-04	0.00000000e+00
20.185          	1.93048654e-01	2.80170795e-05	4.34401932e-05	2.18451531e-04	0.00000000e+00
20.19           	1.45819807e-01	2.80199351e-05	4.34052917e-05	2.75435828e-04	0.00000000e+00
20.195          	1.11001563e-01	2.80242966e-05	4.33724246e-05	1.66861298e-04	0.00000000e+00
20.2            	3.25178319e-01	2.80241389e-05	4.33335741e-05	2.06623576e-04	0.00000000e+00
20.205          	3.20411793e-01	2.80336224e-05	4.33089870e-05	1.97114975e-04	0.00000000e+00
20.21           	1.47364830e-01	2.80345036e-05	4.32712683e-05	1.13694081e-04	0.00000000e+00
20.215          	1.62791359e-01	2.80375120e-05	4.32370543e-05	9.52504035e-05	0.00000000e+00
20.22           	1.45056367e-01	2.80431885e-05	4.32065724e-05	1.55245446e-04	0.00000000e+00
20.225          	1.31023604e-01	2.80397316e-05	4.31620699e-05	1.79497745e-04	0.00000000e+00
20.23           	1.10340449e-01	2.80430372e-05	4.31284772e-05	1.65020426e-04	0.00000000e+00
20.235          	1.39507414e-01	2.80481357e-05	4.30971923e-05	1.67832045e-04	0.00000000e+00
20.24           	3.22750560e-01	2.80438195e-05	4.30514699e-05	1.88533547e-04	0.00000000e+00
20.245          	9.30502287e-02	2.80461749e-05	4.30164792e-05	1.41320963e-04	0.00000000e+00
20.25           	1.51834574e-01	2.80460845e-05	4.29773536e-05	1.47587468e-04	0.00000000e+00
20.255          	4.20843387e-01	2.80428037e-05	4.29336942e-05	1.52592054e-04	0.00000000e+00
20.26           	1.76312661e-01	2.80456282e-05	4.28992005e-05	2.25826107e-04	0.00000000e+00
20.265          	1.08409222e-01	2.80492451e-05	4.28656548e-05	2.34855926e-04	0.00000000e+00
20.27           	2.06244180e-01	2.80497217e-05	4.28274800e-05	2.26328193e-04	0.00000000e+00
20.275          	7.79744054e-02	2.80415250e-05	4.27764629e-05	1.83319728e-04	0.00000000e+00
20.28           	1.65161636e-01	2.80416387e-05	4.27373112e-05	1.41446646e-04	0.00000000e+00
20.285          	1.51025773e-01	2.80395020e-05	4.26955391e-05	6.81502075e-05	0.00000000e+00
20.29           	1.94851236e-01	2.80373952e-05	4.26542941e-05	1.53744743e-04	0.00000000e+00
20.295          	2.03895908e-01	2.80314816e-05	4.26064849e-05	1.58410953e-04	0.00000000e+00
20.3            	2.04589404e-01	2.80316922e-05	4.25680385e-05	1.54989215e-04	0.00000000e+00
20.305          	1.52639818e-01	2.80287217e-05	4.25252470e-05	8.53683090e-05	0.00000000e+00
20.31           	1.66380598e-01	2.80218607e-05	4.24759836e-05	6.35437625e-05	0.00000000e+00
20.315          	2.89622496e-01	2.80234943e-05	4.24398626e-05	1.37542812e-04	0.00000000e+00
20.32           	5.42503338e-01	2.80211493e-05	4.23977046e-05	1.22786876e-04	0.00000000e+00
20.325          	3.48653674e-01	2.80172655e-05	4.23532269e-05	1.73838013e-04	0.00000000e+00
20.33           	7.96097476e-02	2.80092433e-05	4.23021729e-05	8.76533512e-05	0.00000000e+00
20.335          	3.22746432e-01	2.80072510e-05	4.22604284e-05	1.45369149e-04	0.00000000e+00
20.34           	8.31635226e-02	2.79988572e-05	4.22098184e-05	8.56838362e-05	0.00000000e+00
20.345          	1.77904851e-01	2.79921225e-05	4.21613430e-05	1.14744716e-04	0.00000000e+00
20.35           	2.32829915e-01	2.79854888e-05	4.21123198e-05	1.35550921e-04	0.00000000e+00
20.355          	1.21334091e-01	2.79757334e-05	4.20592450e-05	1.29598806e-04	0.00000000e+00
20.36           	1.50923705e-01	2.79744840e-05	4.20190204e-05	1.33583811e-04	0.00000000e+00
20.365          	1.07035675e-01	2.79634809e-05	4.19635957e-05	1.28639652e-04	0.00000000e+00
20.37           	1.17521051e-01	2.79574305e-05	4.19166807e-05	1.24860797e-04	0.00000000e+00
20.375          	1.93379578e-01	2.79541767e-05	4.18729238e-05	1.06868401e-04	0.00000000e+00
20.38           	1.39924387e-01	2.79468785e-05	4.18238191e-05	9.03468227e-05	0.00000000e+00
20.385          	1.02257358e-01	2.79322318e-05	4.17634972e-05	1.86283748e-04	0.00000000e+00
20.39           	2.63015391e-01	2.79215460e-05	4.17091547e-05	1.33404908e-04	0.00000000e+00
20.395          	1.24476418e-01	2.79151274e-05	4.16609683e-05	1.46772559e-04	0.00000000e+00
20.4            	9.81570918e-02	2.79077411e-05	4.16117131e-05	1.53185849e-04	0.00000000e+00
20.405          	1.59409261e-01	2.78988380e-05	4.15601407e-05	1.04523531e-04	0.00000000e+00
20.41           	1.27194546e-01	2.78923858e-05	4.15119606e-05	1.01877988e-04	0.00000000e+00
20.415          	3.35210132e-01	2.78825813e-05	4.14593580e-05	1.32973844e-04	0.00000000e+00
20.42           	1.07595301e-01	2.78698638e-05	4.14020961e-05	1.89728907e-04	0.00000000e+00
20.425          	1.30430647e-01	2.78573491e-05	4.13450074e-05	1.18533900e-04	0.00000000e+00
20.43           	1.29320260e-01	2.78425505e-05	4.12849595e-05	1.48306332e-04	0.00000000e+00
20.435          	1.85730488e-01	2.78333383e-05	4.12334434e-05	1.22426059e-04	0.00000000e+00
20.44           	1.44183748e-01	2.78198029e-05	4.11745586e-05	7.03566489e-05	0.00000000e+00
20.445          	2.15090542e-01	2.78064399e-05	4.11167572e-05	1.69550414e-04	0.00000000e+00
20.45           	1.48002762e-01	2.77978772e-05	4.10658896e-05	1.48320850e-04	0.00000000e+00
20.455          	4.39877078e-01	2.77865476e-05	4.10109428e-05	1.02114448e-04	0.00000000e+00
20.46           	2.65038270e-01	2.77764597e-05	4.09579860e-05	9.87212139e-05	0.00000000e+00
20.465          	1.62349222e-01	2.77642212e-05	4.09017746e-05	1.88892882e-04	0.00000000e+00
20.47           	3.55450308e-01	2.77484727e-05	4.08396676e-05	1.81813515e-04	0.00000000e+00
20.475          	1.67279108e-01	2.77331776e-05	4.07791281e-05	9.21761350e-05	0.00000000e+00
20.48           	1.33039125e-01	2.77186161e-05	4.07195992e-05	1.35329001e-04	0.00000000e+00
20.485          	1.35330323e-01	2.77040986e-05	4.06601316e-05	1.13939561e-04	0.00000000e+00
20.49           	7.53393801e-02	2.76862382e-05	4.05960288e-05	1.05802749e-04	0.00000000e+00
20.495          	1.14159425e-01	2.76733891e-05	4.05388952e-05	1.13979148e-04	0.00000000e+00
20.5            	8.82641955e-02	2.76564845e-05	4.04758160e-05	1.47726486e-04	0.00000000e+00
20.505          	7.38456137e-02	2.76429770e-05	4.04185781e-05	1.23689729e-04	0.00000000e+00
20.51           	1.41090048e-01	2.76286200e-05	4.03593002e-05	1.59343562e-04	0.00000000e+00
20.515          	3.23238449e-01	2.76122139e-05	4.02975494e-05	2.04066622e-04	0.00000000e+00
20.52           	3.70164187e-01	2.75954871e-05	4.02345713e-05	1.62923176e-04	0.00000000e+00
20.525          	1.23669497e-01	2.75820505e-05	4.01770469e-05	1.74203689e-04	0.00000000e+00
20.53           	1.28490364e-01	2.75627983e-05	4.01106342e-05	1.76673995e-04	0.00000000e+00
20.535          	2.00912528e-01	2.75489099e-05	4.00521778e-05	1.49045514e-04	0.00000000e+00
20.54           	1.49257079e-01	2.75285554e-05	3.99850659e-05	1.15577071e-04	0.00000000e+00
20.545          	1.54025907e-01	2.75103528e-05	3.99197881e-05	9.46773096e-05	0.00000000e+00
20.55           	1.90453043e-01	2.74882042e-05	3.98499525e-05	1.03905448e-04	0.00000000e+00
20.555          	7.46937997e-02	2.74718022e-05	3.97885595e-05	1.23992964e-04	0.00000000e+00
20.56           	1.05669886e-01	2.74504415e-05	3.97193972e-05	1.61768239e-04	0.00000000e+00
20.565          	2.12424966e-01	2.74339204e-05	3.96577077e-05	1.96095277e-04	0.00000000e+00
20.57           	4.17294321e-01	2.74152579e-05	3.95922095e-05	8.77314710e-05	0.00000000e+00
20.575          	1.92550590e-01	2.73959276e-05	3.95260907e-05	1.09384419e-04	0.00000000e+00
20.58           	1.73185712e-01	2.73761814e-05	3.94595058e-05	1.45000496e-04	0.00000000e+00
20.585          	2.00384871e-01	2.73563018e-05	3.93933489e-05	1.53588382e-04	0.00000000e+00
20.59           	3.63880686e-01	2.73398932e-05	3.93312382e-05	1.43098082e-04	0.00000000e+00
20.595          	1.34717733e-01	2.73197804e-05	3.92644778e-05	1.28808686e-04	0.00000000e+00
20.6            	1.39408107e-01	2.72990263e-05	3.91966681e-05	2.76254069e-04	0.00000000e+00
20.605          	1.00921275e-01	2.72714381e-05	3.91189594e-05	1.13757654e-04	0.00000000e+00
20.61           	2.77721787e-01	2.72511655e-05	3.90521459e-05	2.05990252e-04	0.00000000e+00
20.615          	2.88272746e-01	2.72329087e-05	3.89878091e-05	1.51386560e-04	0.00000000e+00
20.62           	1.24594623e-01	2.72094974e-05	3.89155238e-05	2.35942785e-04	0.00000000e+00
20.625          	1.84817808e-01	2.71869434e-05	3.88455391e-05	2.00298264e-04	0.00000000e+00
20.63           	1.14076211e-01	2.71640763e-05	3.87743873e-05	1.61559690e-04	0.00000000e+00
20.635          	1.89882898e-01	2.71372774e-05	3.86985679e-05	1.86832849e-04	0.00000000e+00
20.64           	9.47492550e-02	2.71128606e-05	3.86258883e-05	1.32315713e-04	0.00000000e+00
20.645          	4.49438804e-01	2.70931010e-05	3.85597166e-05	1.07550356e-04	0.00000000e+00
20.65           	1.86721736e-01	2.70673626e-05	3.84847560e-05	1.25539570e-04	0.00000000e+00
20.655          	3.97090148e-01	2.70483423e-05	3.84200272e-05	1.22067742e-04	0.00000000e+00
20.66           	1.14824515e-01	2.70227050e-05	3.83459237e-05	9.88339331e-05	0.00000000e+00
20.665          	1.14934751e-01	2.69975565e-05	3.82717782e-05	1.88621651e-04	0.00000000e+00
20.67           	7.74164131e-02	2.69758913e-05	3.82031930e-05	1.13271559e-04	0.00000000e+00
20.675          	1.78893745e-01	2.69463328e-05	3.81229131e-05	1.17859818e-04	0.00000000e+00
20.68           	1.21273375e-01	2.69259126e-05	3.80559316e-05	2.55756564e-04	0.00000000e+00
20.685          	2.66501768e-01	2.68981774e-05	3.79792610e-05	9.22787411e-05	0.00000000e+00
20.69           	1.50616443e-01	2.68684026e-05	3.78990668e-05	1.10480775e-04	0.00000000e+00
20.695          	8.68958838e-02	2.68441069e-05	3.78264944e-05	1.43438728e-04	0.00000000e+00
20.7            	3.16539990e-01	2.68224091e-05	3.77577267e-05	7.65298457e-05	0.00000000e+00
20.705          	1.35949549e-01	2.67910707e-05	3.76754385e-05	1.23125692e-04	0.00000000e+00
20.71           	1.27667662e-01	2.67649743e-05	3.76007808e-05	1.06706629e-04	0.00000000e+00
20.715          	1.64464994e-01	2.67381512e-05	3.75250749e-05	1.03761195e-04	0.00000000e+00
20.72           	6.94868917e-02	2.67141480e-05	3.74536335e-05	1.26523003e-04	0.00000000e+00
20.725          	1.50066099e-01	2.66876740e-05	3.73785405e-05	1.06192171e-04	0.00000000e+00
20.73           	1.43810514e-01	2.66546766e-05	3.72938537e-05	1.58289769e-04	0.00000000e+00
20.735          	5.95831778e-02	2.66248986e-05	3.72139908e-05	9.48628065e-05	0.00000000e+00
20.74           	2.57298203e-01	2.65960101e-05	3.71355038e-05	1.24056419e-04	0.00000000e+00
20.745          	2.19928633e-01	2.65672457e-05	3.70572584e-05	7.45875462e-05	0.00000000e+00
20.75           	1.56153072e-01	2.65408146e-05	3.69829569e-05	1.00278543e-04	0.00000000e+00
20.755          	9.63555529e-02	2.65155403e-05	3.69096313e-05	1.15858044e-04	0.00000000e+00
20.76           	1.45606015e-01	2.64849977e-05	3.68283554e-05	8.05477829e-05	0.00000000e+00
20.765          	1.59667889e-01	2.64512557e-05	3.67436856e-05	1.12670478e-04	0.00000000e+00
20.77           	1.38577539e-01	2.64270123e-05	3.66717324e-05	8.96018971e-05	0.00000000e+00
20.775          	1.99242980e-01	2.63987909e-05	3.65943802e-05	9.42055798e-05	0.00000000e+00
20.78           	3.62461793e-01	2.63683330e-05	3.65143373e-05	1.51298310e-04	0.00000000e+00
20.785          	2.04238862e-01	2.63352576e-05	3.64298488e-05	1.30225603e-04	0.00000000e+00
20.79           	2.66906872e-01	2.63060670e-05	3.63517691e-05	1.87149668e-04	0.00000000e+00
20.795          	2.87289455e-01	2.62732979e-05	3.62683460e-05	1.67386919e-04	0.00000000e+00
20.8            	1.48990576e-01	2.62375039e-05	3.61808306e-05	2.70409860e-04	0.00000000e+00
20.805          	2.25422828e-01	2.62074676e-05	3.61010455e-05	1.45952014e-04	0.00000000e+00
20.81           	1.40306192e-01	2.61763855e-05	3.60204924e-05	1.46833011e-04	0.00000000e+00
20.815          	2.08342345e-01	2.61446113e-05	3.59387241e-05	2.31081917e-04	0.00000000e+00
20.82           	2.57470555e-01	2.61129699e-05	3.58562287e-05	1.96964418e-04	0.00000000e+00
20.825          	2.91813654e-01	2.60777256e-05	3.57695797e-05	2.61722075e-04	0.00000000e+00
20.83           	5.89878007e-01	2.60440988e-05	3.56852297e-05	1.77200499e-04	0.00000000e+00
20.835          	9.88397844e-02	2.60101093e-05	3.56007758e-05	2.34058318e-04	0.00000000e+00
20.84           	1.16000483e-01	2.59773169e-05	3.55174406e-05	2.81950023e-04	0.00000000e+00
20.845          	2.62448729e-01	2.59471685e-05	3.54381868e-05	1.40467996e-04	0.00000000e+00
20.85           	4.05059063e-01	2.59107183e-05	3.53502705e-05	1.32830346e-04	0.00000000e+00
20.855          	1.59469439e-01	2.58797820e-05	3.52697835e-05	1.28466375e-04	0.00000000e+00
20.86           	1.40992952e-01	2.58464361e-05	3.51855525e-05	1.12232016e-04	0.00000000e+00
20.865          	1.13526613e-01	2.58123521e-05	3.51006862e-05	1.31839904e-04	0.00000000e+00
20.87           	1.49870932e-01	2.57778636e-05	3.50154180e-05	1.63629905e-04	0.00000000e+00
20.875          	2.58304143e-01	2.57432663e-05	3.49305678e-05	9.41271376e-05	0.00000000e+00
20.88           	1.13995055e-01	2.57112326e-05	3.48486990e-05	9.02265585e-05	0.00000000e+00
20.885          	2.70318587e-01	2.56769657e-05	3.47638656e-05	7.46096777e-05	0.00000000e+00
20.89           	1.52523908e-01	2.56357644e-05	3.46696320e-05	1.06560265e-04	0.00000000e+00
20.895          	3.17246572e-01	2.55981778e-05	3.45803995e-05	1.03568427e-04	0.00000000e+00
20.9            	1.93900029e-01	2.55676275e-05	3.45007950e-05	9.25376917e-05	0.00000000e+00
20.905          	1.51915890e-01	2.55301594e-05	3.44115641e-05	1.26155406e-04	0.00000000e+00
20.91           	2.06519814e-01	2.54935363e-05	3.43241708e-05	1.62236692e-04	0.00000000e+00
20.915          	4.31089243e-01	2.54559448e-05	3.42350911e-05	9.85677858e-05	0.00000000e+00
20.92           	4.83349934e-02	2.54226068e-05	3.41517348e-05	1.00140652e-04	0.00000000e+00
20.925          	3.01550895e-01	2.53838329e-05	3.40613537e-05	1.11428924e-04	0.00000000e+00
20.93           	1.17442871e-01	2.53488898e-05	3.39758215e-05	8.88659882e-05	0.00000000e+00
20.935          	2.56704883e-01	2.53093033e-05	3.38844040e-05	5.74296398e-05	0.00000000e+00
20.94           	8.94258758e-02	2.52730747e-05	3.37975368e-05	1.08656220e-04	0.00000000e+00
20.945          	1.56926277e-01	2.52327851e-05	3.37053697e-05	6.67904738e-05	0.00000000e+00
20.95           	2.20201896e-01	2.51943961e-05	3.36148227e-05	1.00350579e-04	0.00000000e+00
20.955          	1.01423288e-01	2.51524154e-05	3.35205309e-05	1.27253919e-04	0.00000000e+00
20.96           	1.00762505e-01	2.51162436e-05	3.34333180e-05	1.55509718e-04	0.00000000e+00
20.965          	1.15965672e-01	2.50777519e-05	3.33441220e-05	6.35703664e-05	0.00000000e+00
20.97           	1.11167514e-01	2.50386942e-05	3.32533119e-05	9.71407469e-05	0.00000000e+00
20.975          	5.50210482e-02	2.50003923e-05	3.31638681e-05	1.18977431e-04	0.00000000e+00
20.98           	2.77091113e-01	2.49611178e-05	3.30726615e-05	1.06849300e-04	0.00000000e+00
20.985          	1.45339786e-01	2.49180371e-05	3.29772707e-05	1.34431184e-04	0.00000000e+00
20.99           	1.13453748e-01	2.48778081e-05	3.28851500e-05	2.03215753e-04	0.00000000e+00
20.995          	1.15551376e-01	2.48404959e-05	3.27968564e-05	1.41454047e-04	0.00000000e+00
21              	2.15333799e-01	2.48041890e-05	3.27103538e-05	1.00962257e-04	0.00000000e+00
21.005          	7.84983996e-02	2.47592566e-05	3.26123299e-05	1.21792225e-04	0.00000000e+00
21.01           	1.39705920e-01	2.47192743e-05	3.25209985e-05	9.29273233e-05	0.00000000e+00
21.015          	1.05189163e-01	2.46816650e-05	3.24330104e-05	1.18970646e-04	0.00000000e+00
21.02           	2.15666702e-01	2.46389159e-05	3.23382993e-05	1.41675500e-04	0.00000000e+00
21.025          	1.11390719e-01	2.45941565e-05	3.22405456e-05	1.60416121e-04	0.00000000e+00
21.03           	2.09915810e-01	2.45543774e-05	3.21492897e-05	2.12414365e-04	0.00000000e+00
21.035          	4.96838169e-01	2.45133250e-05	3.20565716e-05	1.61087509e-04	0.00000000e+00
21.04           	1.35302400e-01	2.44689295e-05	3.19597760e-05	1.52098385e-04	0.00000000e+00
21.045          	1.06672279e-01	2.44290409e-05	3.18690587e-05	1.24645000e-04	0.00000000e+00
21.05           	7.45964960e-02	2.43846053e-05	3.17719871e-05	1.03767730e-04	0.00000000e+00
21.055          	1.48059947e-01	2.43471969e-05	3.16842805e-05	1.75499120e-04	0.00000000e+00
21.06           	1.83811998e-01	2.43005674e-05	3.15845354e-05	1.69605645e-04	0.00000000e+00
21.065          	1.37845815e-01	2.42571635e-05	3.14887814e-05	2.15697377e-04	0.00000000e+00
21.07           	2.61415058e-01	2.42196779e-05	3.14010258e-05	1.59988246e-04	0.00000000e+00
21.075          	1.62447932e-01	2.41776654e-05	3.13077510e-05	1.55230427e-04	0.00000000e+00
21.08           	3.64239918e-01	2.41319601e-05	3.12097337e-05	2.42122090e-04	0.00000000e+00
21.085          	5.33252806e-01	2.40874696e-05	3.11127122e-05	1.69178028e-04	0.00000000e+00
21.09           	4.76871869e-01	2.40443062e-05	3.10178275e-05	1.99693411e-04	0.00000000e+00
21.095          	6.20150992e-02	2.40006027e-05	3.09222707e-05	1.92645489e-04	0.00000000e+00
21.1            	1.04086217e-01	2.39530067e-05	3.08217879e-05	1.45192245e-04	0.00000000e+00
21.105          	3.75500463e-01	2.39111613e-05	3.07286823e-05	1.01614211e-04	0.00000000e+00
21.11           	1.97278524e-01	2.38673332e-05	3.06326550e-05	1.88029644e-04	0.00000000e+00
21.115          	1.30788898e-01	2.38195402e-05	3.05323580e-05	1.98745295e-04	0.00000000e+00
21.12           	1.27518132e-01	2.37799347e-05	3.04421548e-05	1.77004370e-04	0.00000000e+00
21.125          	2.25252212e-01	2.37304300e-05	3.03396219e-05	1.54172228e-04	0.00000000e+00
21.13           	1.57064360e-01	2.36844536e-05	3.02412483e-05	1.57288846e-04	0.00000000e+00
21.135          	2.24160407e-01	2.36388519e-05	3.01435562e-05	1.52204006e-04	0.00000000e+00
21.14           	2.24250442e-01	2.35932539e-05	3.00459678e-05	1.94056111e-04	0.00000000e+00
21.145          	3.59366508e-01	2.35468721e-05	2.99477316e-05	1.80841590e-04	0.00000000e+00
21.15           	8.83561693e-02	2.35041073e-05	2.98534908e-05	1.56254661e-04	0.00000000e+00
21.155          	1.95535789e-01	2.34612599e-05	2.97599470e-05	2.61265447e-04	0.00000000e+00
21.16           	1.96714213e-01	2.34141004e-05	2.96605965e-05	1.41457592e-04	0.00000000e+00
21.165          	1.29133216e-01	2.33667419e-05	2.95613052e-05	1.73790606e-04	0.00000000e+00
21.17           	5.06455426e-02	2.33225020e-05	2.94656340e-05	1.49328856e-04	0.00000000e+00
21.175          	1.17311968e-01	2.32717293e-05	2.93614688e-05	2.09349997e-04	0.00000000e+00
21.18           	1.44437541e-01	2.32235052e-05	2.92608305e-05	2.22502330e-04	0.00000000e+00
21.185          	6.36885472e-01	2.31753504e-05	2.91606958e-05	1.68465058e-04	0.00000000e+00
21.19           	1.50153686e-01	2.31303799e-05	2.90642842e-05	1.82946571e-04	0.00000000e+00
21.195          	3.00622177e-01	2.30811109e-05	2.89627522e-05	1.68180563e-04	0.00000000e+00
21.2            	1.03045245e-01	2.30363609e-05	2.88668026e-05	2.99608929e-04	0.00000000e+00
